ko,figure,gender_real
아저씨께서 신중히 검토하시고 저희에게 합당한 해명을 해주시길 권고 드립니다.,아저씨,1
저희 리조트를 애용하시는 아저씨께 감사드리며 조만간 다시 뵙기를 기대하겠습니다.,아저씨,1
그런데 아저씨께서는 정말 현명한 방법으로 그 문제를 해결해 주셨습니다.,아저씨,1
아저씨에게 안내드릴 사항이 있어서 연락 드렸습니다.,아저씨,1
더 이상 질문이 없으므로 여기에 내가 논의할 주제가 있으며 이것이 아저씨의 채점 시스템입니다.,아저씨,1
1월 10일에 아저씨께 최신 체온계가 포함된 카달로그를 요청하는 메일을 보냈습니다.,아저씨,1
청구서 정산 지연과 관련하여 아저씨의 회신을 기다리고 있습니다.,아저씨,1
이번 프로젝트는 아저씨 없이는 성공하지 못했으리라 예상됩니다.,아저씨,1
아저씨의 출판사는 그렇지 않길 바랍니다.,아저씨,1
그리고 아저씨의 야구 제품은 미국에서 유명했고요.,아저씨,1
이에 따라 저희는 아저씨의 1254번 주문을 바로 보내 드렸어야 합니다.,아저씨,1
아저씨와의 계약을 이행할 수 없게 되었음을 알리게 되어 유감입니다.,아저씨,1
그러나 아직 저희는 아저씨로부터 송금된 기록을 찾지 못했습니다.,아저씨,1
아저씨가 11월 17일에 보내 주신 메일 받았습니다.,아저씨,1
아저씨께서 12월 15일에 보내 주신 메일을 받았습니다.,아저씨,1
아저씨께서 곧 이사로 승진하실 예정이라는 이야기를 들었습니다.,아저씨,1
소셜미디어에서 아저씨의 브랜드가 인기가 많다는 것을 알게 되었습니다.,아저씨,1
저희는 아저씨의 제안을 긍정적으로 검토하고 있습니다.,아저씨,1
대표님께서 어제 저희 지사에 방문하셨었는데 우연히 아저씨의 가게에서 낚시 장비를 보게 된 것입니다.,아저씨,1
아저씨의 입소문을 듣고 주문한 것에 비해 품질이 실망스럽습니다.,아저씨,1
아저씨의 광고 서비스를 이용하기 위해 아저씨에게 연락하고 있습니다.,아저씨,1
저희 BBB호텔은 BBB회사의 번영과 성장을 기원합니다. 아저씨의 제안에 다시 한번 감사드립니다.,아저씨,1
당사 제품에 대한 관심을 나타내는 아저씨의 이메일을 읽었으며 이에 대해 더 자세히 논의하기 위해 아저씨에게 전화하기로 결정했습니다.,아저씨,1
일정이 가능하시다면 아저씨께서도 참석하여주시면 저희에게 큰 기쁨이 되겠습니다.,아저씨,1
흥미롭게 들립니다. 모든 세부 사항에 대해 논의하기 위해 아저씨를 만나고 싶습니다.,아저씨,1
저희는 아저씨와의 사업 관계를 정말 소중하게 생각하고 있습니다.,아저씨,1
혹시 아저씨의 제품은 방수의 기능도 있나요?,아저씨,1
저희를 믿어주셔서 감사합니다. 아저씨의 벤처와 찾고 있는 소프트웨어 또는 앱의 유형에 대해 알려주시겠습니까?,아저씨,1
아저씨께서 저희 회사를 믿고 제품을 주문하셨다는 것을 잘 알고 있습니다.,아저씨,1
아저씨께서는 여러 번 급히 상품이 필요하다고 연락을 하셨습니다.,아저씨,1
BBB 소재의 흑연 제품으로 아저씨의 제품 생산에 품질을 향상되길 바랍니다.,아저씨,1
2020년 12월 16일 서명한 계약을 아저씨께서 준수하지 않으신 것에 대해 알려드리려 합니다.,아저씨,1
아저씨가 지난 메일에 요청하신 자료들을 첨부해 드렸습니다.,아저씨,1
아저씨의 가구를 도매가로 사고 싶습니다.,아저씨,1
아저씨의 제품은 몇 가지의 디자인을 제공하시나요?,아저씨,1
아저씨의 팀에서 즉각적인 응답을 부탁드립니다.,아저씨,1
친한 지인께서 아저씨의 브랜드를 추천했습니다.,아저씨,1
아저씨에게 안 좋은 소식을 알려드리기 위해 메일을 보냅니다.,아저씨,1
아니면 물론 아저씨께 몇몇 다른 회사들을 추천해 드릴 것 입니다.,아저씨,1
계약 상으론 아저씨께서 상품을 받고 바로 상품의 대금을 지불해야 합니다.,아저씨,1
아저씨의 품질보장기간이 얼마나 되는지 궁금합니다.,아저씨,1
24제곱미터에 이르는 넓은 객실입니다. 최대 80제곱미터의 이 장치는 아저씨와 아저씨의 가족에게 적합합니다.,아저씨,1
그러므로 오늘 아저씨를 수납인으로 둔 2만 달러짜리 취소 불능 신용장을 개설했습니다.,아저씨,1
우리 기술자들은 이번 주에 예약이 꽉 찼으며 아저씨에게 참석할 수 없습니다.,아저씨,1
바로 아저씨가 떠오르더군요.,아저씨,1
아저씨께서 보내주신 카탈로그를 확인했습니다.,아저씨,1
아저씨의 제안이 이전의 상황에서는 저희 회사의 수익이 별로 없을 것으로 예상되었습니다.,아저씨,1
아저씨를 박람회에 초대하고자 연락드립니다.,아저씨,1
아저씨의 제품은 꼭 핸드메이드로 생산하신다고 들었습니다.,아저씨,1
최대한 융통성을 발휘하여 아저씨의 요구 사항을 재고할 의향이 있습니다.,아저씨,1
구매 계약에는 분명 아저씨께서 금액을 먼저 받고 상품을 운송해 주시기도 되어 있었습니다.,아저씨,1
아저씨의 BBB 매장에서 새로 발명된 가전제품을 판매한다고 들었습니까?,아저씨,1
아저씨께서 높은 안목으로 관심을 가졎신 저희 은행의 사업 유형은 매우 다양합니다.,아저씨,1
"4월 9일, 아저씨의 156번 평가판 주문 건에 대해 감사드립니다.",아저씨,1
그러나 아저씨께서 제시하신 금액은 최소 금액에도 미치지 못 합니다.,아저씨,1
저는 아저씨의 슈퍼글루 브랜드에 매우 관심이 있습니다.,아저씨,1
아저씨의 문의에 대한 답변을 드리고자 합니다.,아저씨,1
그렇기 때문에 아저씨께서는 프로젝트의 모든 요소들을 고려하셔야 합니다.,아저씨,1
지금까지 아저씨과 협력해서 일하는 것은 상상도 못 했습니다.,아저씨,1
아저씨의 사무실 근처에 있는 숙소를 찾아주실 수 있을까요?,아저씨,1
인터넷 커뮤니티 사이트에서 아저씨의 브랜드가 매우 인기가 좋더군요.,아저씨,1
아저씨의 아이디어에 대해 알려주십시오.,아저씨,1
하지만 유감스럽게도 저희는 아직 아저씨의 운송 통지를 받은 것이 없습니다.,아저씨,1
아저씨의 주문은 주문하신 다음 날 출고된 것으로 확인됩니다.,아저씨,1
아저씨의 포트폴리오가 최상의 상태인지 확인하는 것이 그들의 임무입니다.,아저씨,1
이전에는 아저씨의 상점에서 휴대폰을 구입하기 위해 줄을 서서 기다려야 했습니다.,아저씨,1
전적으로 아저씨께 책임이 있기에 저희에게 전액을 돌려 주셔야 합니다.,아저씨,1
아저씨께서는 저희 상품의 패키지 디자인을 변경할 수 있는지 여쭤보셨습니다.,아저씨,1
아마 아저씨는 전시 보조금의 기회를 얻을 수 있을 겁니다.,아저씨,1
"아저씨를 뵐 수 있다면 기쁘겠지만, 안타깝게도 저희는 지금 아저씨의 제안을 받아들일 수가 없습니다.",아저씨,1
또한 아저씨가 기대하는 바에 대해서도 기꺼이 논의할 것입니다.,아저씨,1
지금껏 아저씨와 협력할 줄은 꿈에도 몰랐으니 말입니다.,아저씨,1
"만약 아저씨께서 더 빨리 배송받기를 원하신다면, 저희는 상품의 질을 보장해 드릴 수가 없습니다.",아저씨,1
지난 주 아저씨의 메일을 받고 난 직후 많은 고민을 해 보느라 답장이 늦었습니다.,아저씨,1
좋은. 우리는 제품을 사용하기를 고대하고 있으며 아저씨의 웹 사이트에 아저씨의 의견을 남길 것입니다.,아저씨,1
아저씨께서 주문해주신 건은 취소될 예정입니다.,아저씨,1
아저씨께서 저희가 선적한 휴지 상품을 받으셨다는 메일을 받았습니다.,아저씨,1
아저씨가 계약을 늦추시면 시장 상황의 변화에 따라 계약조건에도 변동이 생깁니다.,아저씨,1
평소 아저씨가 하는 음악이 그들의 아픔을 담고 있는 작품이 많다는 것을 알고 있습니다.,아저씨,1
하지만 유감스럽게도 저희는 아직 아저씨의 운송 통지를 받은 것이 없습 니다.,아저씨,1
아저씨께서는 20개의 옻칠 제품을 주문하셨습니다.,아저씨,1
우리 회사는 지난 10년 정도 동안 아저씨의 제품을 수입해 왔습니다.,아저씨,1
아저씨가 미팅 일정을 변경해 달라고 요청하신 이유는 다음과 같습니다.,아저씨,1
그리고 저의 파트너들께 아저씨의 회사를 공유하고 싶습니다.,아저씨,1
약 일주일 뒤에는 아저씨의 주문을 받을 수 있을 것 같습니다.,아저씨,1
아저씨께서도 잘 지내고 계시지요?,아저씨,1
아저씨의 조직을 이너 서클에 초대하고 싶습니다.,아저씨,1
아저씨의 조언 덕분이었기에 아저씨와 귀사에 매우 감사드리는 바입니다.,아저씨,1
저희 고객 서비스 직원의 부주의함으로 아저씨께 불편을 안겨드렸습니다.,아저씨,1
아저씨께서 모든 종류의 장비 무역 확대를 간절히 기다리신다는 소식을 들었습니다.,아저씨,1
여러 명의 추천을 통해 아저씨의 브랜드를 알게 되었습니다.,아저씨,1
때문에 아저씨께서 주문하신 일회용 고무장갑 재고가 소진되었음을 알리게 되어 매우 유감입니다.,아저씨,1
"우선, 아저씨께서 친절히 상기시켜주신 것에 대해 진심으로 감사드립니다.",아저씨,1
따라서 아저씨의 초과 인출 한도가 30000달러까지로 상향되었습니다.,아저씨,1
아저씨의 주문에 대해 알려드릴 사항이 있어 연락 드립니다.,아저씨,1
아저씨가 원하는 바와 같이 발전소용 변압기도 많은 해외 업체에 공급하고 있습니다.,아저씨,1
하지만 아저씨의 공장이 바쁜 이유로 저희가 주문한 작업용품 공구가방 상품을 미리 받아 볼 수 없다고 들었습니다.,아저씨,1
다시 한 번 아저씨의 적극적인 지원과 믿음에 감사드립니다.,아저씨,1
아저씨의 업무에 조금 더 관심을 기울여 주시길 바라며 미래의 책임을 부담하지 않기 위해 계약을 준수해 주시길 바랍니다.,아저씨,1
아저씨의 회신을 기다리겠습니다.,아저씨,1
아저씨께서 한반도 중에서도 왜 이곳을 선택하셔야 하는지 제가 그 이유를 설명해 드리도록 하겠습니다.,아저씨,1
우리는 아저씨의 사이버 보안 팀과 애플리케이션에 내장된 보안 기능에 대해 기꺼이 논의할 것입니다.,아저씨,1
아저씨와 통화하신 퍼스트레이디 AA가 독일 함부르크에 있는 저희 새 사무실로 자리를 옮겼습니다.,아저씨,1
저희는 아저씨에게 여전히 이용 가능한 부스가 있다는 것을 알려드리게 되어 기쁩니다.,아저씨,1
AAA4님이 제게 아저씨의 연락처를 전해 주셨습니다.,아저씨,1
아저씨의 제안을 거절하게 되어 유감입니다.,아저씨,1
"계약에서 명시하고 있는 것과 같이, 아저씨께서는 200개의 수납장을 저희에게 운송해 주셨어야 했습니다.",아저씨,1
저는 아저씨의 핸디용 스티머 제품에 매우 관심이 있습니다.,아저씨,1
"저희 기록에 따르면, 아저씨께서 사실 그 계좌를 닫으셨습니다.",아저씨,1
아저씨의 제품은 가벼우며 가격도 합리적입니다.,아저씨,1
아저씨의 신청서를 검토한 결과 아저씨가 대한민국에 거주하고 있는 것으로 나타났습니다.,아저씨,1
아저씨의 토마토소스로 만든 파스타는 최고일 것이라고 믿습니다.,아저씨,1
왜요? 아저씨의 레코드 수익은 전년도에 비해 15% 증가했습니다.,아저씨,1
Lee 팀장님께서 12월 10일에 아저씨와 미팅을 예약 하고자 하심에 메일 보내 드립니다.,아저씨,1
아저씨와 당사의 협력은 아저씨가 당사의 테스트를 위해 아저씨의 차량을 대여한다는 것을 의미합니다.,아저씨,1
저희 단골 고객께서 아저씨의 브랜드를 매우 추천했습니다.,아저씨,1
입금은 회계 담당자가 오늘 오후 4시쯤 지나서 아저씨의 계좌로 보내 드릴 것입니다.,아저씨,1
과거를 돌이켜 생각해보니 아저씨의 제안은 아주 좋은 제안이었습니다.,아저씨,1
저희가 2021년 8월 18일에 서명한 계약을 아저씨께서 준수하지 않으셨음을 알려드리고자 메일을 보냅니다.,아저씨,1
아저씨께서 이 상품을 구매하신 일자는 12월 1일입니다.,아저씨,1
저희는 아저씨께 척추 온열 의료기기를 300개 주문했었습니다.,아저씨,1
아저씨께서는 작년 2월 이 기계를 구매하셨습니다.,아저씨,1
아저씨의 계정 명세서와 신용 보고서도 정기적으로 확인합니다.,아저씨,1
아저씨의 호텔에 머무를 시간이 기대됩니다.,아저씨,1
아저씨의 제품의 5세 이하 아이들의 빨래도 사용할 수 있나요?,아저씨,1
아저씨의 웹사이트에는 모든 국제 주문이 배송 후 7일 이내에 보장된다고 명시되어 있습니다.,아저씨,1
아저씨께서 6월 6일에 저희 프린터를 주문해 주셔서 감사드립니다.,아저씨,1
"하지만 안타깝게도, 당사는 아저씨께서 제안하신 가격을 받아들일 수 없다는 것을 알리게 되어 유가밉니다.",아저씨,1
아저씨께서는 크리스마스 시즌에 맞춰 급히 상품이 필요하다고 연락을 하셨습니다.,아저씨,1
